rssi,snr,ax,ay,az,wx,wy,wz,mx,my,mz,temperature,p,time,timeOfWeek,timeOFWeekFracPart,gpsFix,ecefx,ecefy,ecefz,positionAcc3D,ecefvx,ecefvy,ecefvz,speedAcc,numbSat,drogueStatus
-81,25,-980.583,-70.5882,-223.529,-0.00479369,0.0836233,-0.00798948,4722.04,-3290.48,-1505.64,29.05,94108,276,593476400,494238,3,391946379,-435477008,-251399875,106,0,-2,0,13,9,1
-81,25,-980.583,-74.5098,-215.686,-0.000532632,0.0761664,-0.0143811,4647.3,-3522.51,-1553.81,29.0375,94099,276,593476600,495479,3,391946379,-435477008,-251399874,106,0,-1,0,12,9,1
-81,25,-965.049,-82.3529,-227.451,-0.00266316,0.0804275,-0.0229032,4759.42,-3329.15,-1457.48,29.0375,94087,277,593477000,497962,3,391946378,-435477007,-251399874,106,4,-1,-2,15,9,1
-81,24,-976.699,-86.2745,-227.451,-0.00372843,0.0719054,-0.0154463,4684.67,-3329.15,-1457.48,29.025,94096,276,593477200,499203,3,391946377,-435477006,-251399874,106,2,-1,-1,15,9,1
-81,25,-968.932,-74.5098,-223.529,0.00266316,0.0772317,-0.0111853,4609.93,-3445.17,-1601.98,29.0312,94099,277,593477600,-498320,3,391946376,-435477007,-251399873,106,1,-3,0,13,9,1
-81,25,-976.699,-70.5882,-235.294,-0.0015979,0.0793622,-0.026099,4759.42,-3329.15,-1505.64,29.0312,94102,276,593477800,-497079,3,391946376,-435477006,-251399874,106,2,-1,-2,15,9,1
-81,25,-976.699,-70.5882,-235.294,-0.00798948,0.0751011,-0.00905475,4722.04,-3329.15,-1457.48,29.0312,94099,276,593478000,-495837,3,391946376,-435477006,-251399874,106,4,-1,-1,14,9,1
-80,26,-976.699,-74.5098,-219.608,-0.0143811,0.0740359,-0.0186421,4609.93,-3445.17,-1505.64,29.05,94105,277,593478400,-493354,3,391946375,-435477005,-251399873,106,2,-2,-1,15,9,1
-80,25,-972.816,-74.5098,-231.373,-0.0111853,0.0772317,-0.0111853,4722.04,-3329.15,-1457.48,29.05,94102,276,593478600,-492112,3,391946375,-435477005,-251399873,106,2,-3,-1,14,9,1
-81,25,-972.816,-74.5098,-211.765,-0.00585895,0.0729706,-0.0133158,4684.67,-3290.48,-1505.64,29.0187,94093,277,593479000,-489629,3,391946374,-435477004,-251399873,106,2,-1,-1,15,9,1
-80,25,-980.583,-74.5098,-223.529,-0.0015979,0.0782969,-0.0207727,4609.93,-3483.84,-1553.81,29.05,94102,276,593479200,-488387,3,391946374,-435477003,-251399872,107,1,-2,0,14,9,1
-81,26,-976.699,-74.5098,-211.765,-0.0015979,0.0772317,-0.0122505,4684.67,-3329.15,-1409.31,29.0312,94102,276,593479400,-487146,3,391946373,-435477002,-251399872,107,1,-2,-1,14,9,1
-81,26,-968.932,-78.4314,-227.451,-0.0143811,0.0772317,-0.0165116,4722.04,-3329.15,-1505.64,29.0312,94090,277,593479800,-484662,3,391946372,-435477000,-251399872,107,0,-2,0,13,9,1
-81,24,-980.583,-66.6667,-227.451,-0.00905475,0.0729706,-0.026099,4647.3,-3406.5,-1553.81,29.0375,94099,276,593480000,-483421,3,391946372,-435476999,-251399872,107,1,-1,0,14,9,1
-81,25,-972.816,-82.3529,-235.294,0.00266316,0.0793622,-0.0165116,4684.67,-3329.15,-1457.48,29.0375,94090,277,593480400,-480938,3,391946372,-435476998,-251399872,107,2,-2,-1,15,9,1
-81,25,-976.699,-86.2745,-223.529,-0.00905475,0.0761664,-0.0186421,4759.42,-3329.15,-1409.31,29.025,94093,276,593480600,-479696,3,391946371,-435476997,-251399872,107,-1,-2,-1,13,9,1
-81,25,-972.816,-78.4314,-219.608,-0.00266316,0.0761664,-0.0154463,4609.93,-3483.84,-1601.98,29.025,94093,276,593480800,-478455,3,391946370,-435476996,-251399872,107,1,-1,0,14,9,1
-81,24,-972.816,-78.4314,-215.686,-0.00798948,0.0793622,-0.0143811,4647.3,-3329.15,-1505.64,29.025,94096,277,593481200,-475972,3,391946369,-435476995,-251399872,107,3,-1,0,15,9,1
-80,25,-968.932,-78.4314,-223.529,-0.01012,0.082558,-0.0154463,4722.04,-3251.81,-1457.48,29.0375,94096,276,593481400,-474730,3,391946369,-435476994,-251399872,107,3,-1,-2,15,9,1
-81,25,-972.816,-86.2745,-219.608,-0.00798948,0.0761664,-0.00905475,4647.3,-3445.17,-1553.81,29.0375,94093,277,593481800,-472247,3,391946368,-435476993,-251399872,107,0,-3,-1,14,9,1
-81,26,-984.466,-66.6667,-223.529,-0.00798948,0.0772317,-0.0229032,4759.42,-3290.48,-1361.15,29.0187,94090,276,593482000,-471005,3,391946367,-435476993,-251399872,107,2,-2,-1,14,9,1
-81,27,-976.699,-78.4314,-235.294,-0.00479369,0.0804275,-0.0165116,4684.67,-3367.82,-1553.81,29.0375,94093,276,593482200,-469763,3,391946367,-435476992,-251399872,107,3,-1,-1,14,9,1
-81,25,-972.816,-82.3529,-219.608,-0.00585895,0.0782969,-0.0197074,4647.3,-3483.84,-1553.81,29.0375,94099,277,593482600,-467279,3,391946366,-435476991,-251399872,107,2,-2,-1,14,9,1
-81,25,-961.165,-74.5098,-231.373,-0.01012,0.0782969,-0.0186421,4684.67,-3329.15,-1457.48,29.05,94099,276,593482800,-466037,3,391946365,-435476991,-251399873,107,0,-3,-1,14,9,1
-81,27,-972.816,-78.4314,-223.529,-0.0133158,0.0729706,-0.0122505,4722.04,-3329.15,-1553.81,29.05,94105,277,593483200,-463554,3,391946364,-435476991,-251399873,107,2,-1,-2,15,9,1
-81,25,-968.932,-82.3529,-211.765,-0.00905475,0.066579,-0.0165116,4684.67,-3445.17,-1650.14,29.025,94099,276,593483400,-462312,3,391946364,-435476991,-251399872,107,0,-2,-1,14,9,1
-80,25,-984.466,-86.2745,-223.529,-0.00372843,0.0761664,-0.0186421,4647.3,-3290.48,-1505.64,29.0312,94096,276,593483600,-461070,3,391946363,-435476990,-251399872,107,0,-2,-1,14,9,1
-81,24,-984.466,-70.5882,-207.843,-0.00585895,0.0814927,-0.0175769,4722.04,-3329.15,-1505.64,29.0562,94096,277,593484000,-458586,3,391946363,-435476990,-251399872,107,1,-2,0,13,9,1
-80,25,-968.932,-78.4314,-223.529,-0.00372843,0.082558,-0.0154463,4609.93,-3406.5,-1505.64,29.0312,94096,276,593484200,-457344,3,391946362,-435476990,-251399872,107,0,-2,-1,13,9,1
-81,25,-961.165,-74.5098,-231.373,-0.00692422,0.0676443,-0.0143811,4684.67,-3329.15,-1457.48,29.05,94102,277,593484600,-454861,3,391946361,-435476989,-251399872,107,2,-2,0,14,9,1
-81,27,-976.699,-86.2745,-235.294,0.00479369,0.0793622,-0.0143811,-4770.51,-3290.48,-1409.31,29.0562,94105,276,593484800,-453619,3,391946361,-435476989,-251399872,107,1,-2,0,14,9,1
-81,26,-976.699,-78.4314,-219.608,-0.00798948,0.0878843,-0.0154463,4609.93,-3483.84,-1553.81,29.025,94099,276,593485000,-452377,3,391946361,-435476988,-251399872,107,0,-1,-1,15,9,1
-82,28,-980.583,-70.5882,-235.294,-0.00585895,0.0814927,-0.0165116,4684.67,-3329.15,-1553.81,29.05,94102,277,593485400,-449893,3,391946361,-435476988,-251399872,107,3,0,-2,15,9,1
-82,28,-976.699,-47.0588,-231.373,-0.00266316,0.0857538,-0.0165116,4684.67,-3367.82,-1505.64,29.025,94093,276,593485600,-448651,3,391946360,-435476988,-251399872,107,2,-2,-1,15,9,1
-82,27,-968.932,-74.5098,-231.373,-0.00266316,0.0846885,-0.0111853,4647.3,-3483.84,-1553.81,29.05,94102,277,593486000,-446167,3,391946360,-435476987,-251399873,107,1,-2,-1,14,9,1
-81,27,-976.699,-70.5882,-235.294,0.00585895,0.0793622,-0.0111853,4684.67,-3367.82,-1457.48,29.0375,94099,276,593486200,-444925,3,391946360,-435476987,-251399873,107,1,-2,-1,16,9,1
-81,27,-961.165,-74.5098,-231.373,-0.00266316,0.0804275,-0.00798948,4684.67,-3329.15,-1457.48,29.0312,94096,276,593486400,-443683,3,391946360,-435476986,-251399873,107,3,-1,-2,15,9,1
-80,25,-972.816,-74.5098,-223.529,-0.00585895,0.0782969,-0.0154463,4609.93,-3406.5,-1601.98,29.05,94099,277,593486800,-441198,3,391946359,-435476985,-251399873,107,1,-3,-2,15,9,1
-81,25,-976.699,-78.4314,-223.529,-0.00372843,0.0687096,-0.0154463,4684.67,-3290.48,-1457.48,29.0312,94111,276,593487000,-439955,3,391946359,-435476985,-251399873,107,0,-3,-2,15,9,1
-80,27,-968.932,-78.4314,-223.529,-0.0015979,0.0740359,-0.00905475,4684.67,-3329.15,-1457.48,29.05,94102,277,593487400,-437471,3,391946358,-435476984,-251399873,108,1,-2,-1,15,9,1
-81,25,-968.932,-82.3529,-219.608,-0.00585895,0.0793622,-0.0165116,4609.93,-3483.84,-1505.64,29.0375,94102,276,593487600,-436229,3,391946358,-435476983,-251399873,108,1,-2,-1,14,9,1
-81,26,-976.699,-86.2745,-211.765,-0.0133158,0.0772317,-0.0122505,4684.67,-3367.82,-1505.64,29.05,94096,276,593487800,-434986,3,391946358,-435476983,-251399872,108,1,-2,-1,15,9,1
-81,25,-976.699,-82.3529,-215.686,-0.00479369,0.0772317,-0.0197074,4722.04,-3290.48,-1553.81,29.05,94105,277,593488200,-432502,3,391946357,-435476981,-251399872,108,1,-2,-1,15,9,1
-81,25,-984.466,-70.5882,-227.451,0.00479369,0.0804275,-0.00692422,4572.55,-3483.84,-1553.81,29.05,94105,276,593488200,-432502,3,391946357,-435476981,-251399872,108,1,-2,-1,15,9,1
-81,25,-980.583,-82.3529,-215.686,-0.00585895,0.0782969,-0.0122505,4722.04,-3290.48,-1457.48,29.05,94096,277,593488800,-428775,3,391946355,-435476979,-251399871,108,0,-2,-1,15,9,1
-81,26,-972.816,-74.5098,-223.529,-0.0015979,0.0719054,-0.0143811,4759.42,-3251.81,-1361.15,29.0375,94105,276,593489000,-427533,3,391946355,-435476979,-251399871,108,0,-3,0,13,9,1
-81,25,-976.699,-82.3529,-215.686,0.01012,0.0836233,-0.0143811,4609.93,-3445.17,-1601.98,29.05,94096,276,593489200,-426291,3,391946354,-435476978,-251399871,108,0,-1,-1,15,9,1
-82,27,-976.699,-82.3529,-223.529,-0.0111853,0.0719054,-0.00692422,4722.04,-3329.15,-1553.81,29.05,94102,277,593489600,-423806,3,391946353,-435476977,-251399870,108,3,-1,-1,15,9,1
-81,27,-980.583,-74.5098,-219.608,-0.00692422,0.0719054,-0.00479369,4647.3,-3367.82,-1457.48,29.0375,94099,277,593489600,-423806,3,391946353,-435476977,-251399870,108,3,-1,-1,15,9,1
-81,26,-976.699,-78.4314,-219.608,-0.00266316,0.0719054,-0.0207727,4609.93,-3522.51,-1601.98,29.05,94108,277,593490200,-420079,3,391946351,-435476976,-251399869,108,2,-2,0,14,9,1
-82,27,-976.699,-74.5098,-215.686,-0.0122505,0.0804275,-0.0175769,4722.04,-3329.15,-1457.48,29.0375,94105,276,593490400,-418837,3,391946349,-435476976,-251399868,108,1,-2,-2,15,9,1
-82,27,-972.816,-86.2745,-223.529,-0.00692422,0.0761664,-0.0154463,4722.04,-3251.81,-1505.64,29.0312,94093,276,593490600,-417594,3,391946349,-435476976,-251399868,108,3,-2,-2,15,9,1
-80,25,-980.583,-74.5098,-223.529,0.00266316,0.0814927,-0.0175769,4647.3,-3406.5,-1601.98,29.025,94093,277,593491000,-415109,3,391946348,-435476975,-251399867,108,2,-2,-1,15,9,1
-80,26,-976.699,-74.5098,-219.608,-0.00585895,0.0804275,-0.0154463,4684.67,-3290.48,-1553.81,29.05,94105,277,593491000,-415109,3,391946348,-435476975,-251399867,108,2,-2,-1,15,9,1
-81,26,-980.583,-62.7451,-219.608,-0.000532632,0.0729706,-0.0122505,4759.42,-3329.15,-1505.64,29.0312,94099,277,593491600,-411381,3,391946345,-435476973,-251399866,108,1,-2,-1,14,9,1
-81,27,-976.699,-90.1961,-223.529,-0.00372843,0.0836233,-0.0143811,4572.55,-3406.5,-1601.98,29.0375,94096,276,593491800,-410138,3,391946345,-435476973,-251399866,108,2,-2,0,15,9,1
-81,25,-968.932,-78.4314,-223.529,-0.0111853,0.0814927,-0.0197074,4722.04,-3329.15,-1505.64,29.0375,94096,276,593492000,-408896,3,391946345,-435476973,-251399866,108,1,-2,-1,14,9,1
-81,27,-980.583,-74.5098,-219.608,-0.00585895,0.082558,-0.0154463,4722.04,-3329.15,-1457.48,29.05,94099,277,593492400,-406411,3,391946343,-435476972,-251399865,108,0,-2,-1,15,9,1
-82,27,-972.816,-82.3529,-227.451,0.0015979,0.0772317,-0.0165116,4609.93,-3483.84,-1553.81,29.0562,94099,276,593492600,-405168,3,391946342,-435476971,-251399865,108,1,-2,0,14,9,1
-82,28,-976.699,-78.4314,-231.373,-0.00585895,0.0761664,-0.00798948,4684.67,-3329.15,-1505.64,29.0312,94105,277,593493000,-402683,3,391946341,-435476970,-251399864,109,2,-2,0,15,9,1
-82,29,-984.466,-78.4314,-231.373,-0.00479369,0.0814927,-0.0186421,4722.04,-3290.48,-1505.64,29.05,94099,276,593493200,-401441,3,391946340,-435476969,-251399864,109,0,-2,-1,14,9,1
-82,26,-976.699,-74.5098,-219.608,-0.00692422,0.0772317,-0.01012,4684.67,-3445.17,-1553.81,29.05,94102,276,593493400,-400199,3,391946339,-435476969,-251399863,109,0,-2,-1,14,9,1
-82,27,-976.699,-82.3529,-215.686,0.000532632,0.0740359,-0.0186421,4759.42,-3290.48,-1457.48,29.0312,94099,277,593493800,-397714,3,391946337,-435476966,-251399863,109,3,-1,-1,16,9,1
-82,27,-972.816,-62.7451,-231.373,-0.00266316,0.0740359,-0.0229032,4722.04,-3329.15,-1505.64,29.0562,94096,276,593494000,-396471,3,391946337,-435476966,-251399862,109,2,-3,-1,15,9,1
-82,27,-961.165,-74.5098,-219.608,0.000532632,0.0782969,-0.0197074,4609.93,-3445.17,-1553.81,29.0625,94117,277,593494400,-393986,3,391946335,-435476964,-251399862,109,1,-2,-1,14,9,1
-82,27,-976.699,-82.3529,-223.529,-0.0015979,0.0751011,-0.0133158,4759.42,-3329.15,-1457.48,29.05,94096,276,593494600,-392743,3,391946334,-435476963,-251399862,109,1,-2,-1,15,9,1
-82,27,-976.699,-70.5882,-219.608,-0.0133158,0.0719054,-0.0122505,4684.67,-3290.48,-1553.81,29.05,94105,276,593494800,-391500,3,391946333,-435476962,-251399861,109,2,-1,-2,15,9,1
-82,27,-980.583,-86.2745,-227.451,-0.00372843,0.0782969,-0.0154463,4609.93,-3406.5,-1505.64,29.05,94102,277,593495200,-389014,3,391946333,-435476961,-251399861,109,3,-3,0,15,9,1
-82,27,-965.049,-82.3529,-215.686,-0.00905475,0.0782969,-0.0175769,4684.67,-3251.81,-1505.64,29.05,94105,276,593495400,-387771,3,391946332,-435476961,-251399861,109,0,-4,-1,14,9,1
-82,27,-972.816,-82.3529,-219.608,-0.00479369,0.0782969,-0.00479369,4722.04,-3251.81,-1409.31,29.0562,94105,277,593495800,-385285,3,391946332,-435476960,-251399861,109,2,-2,0,15,9,1
-81,27,-976.699,-74.5098,-219.608,0.01012,0.0729706,-0.0186421,4572.55,-3445.17,-1601.98,29.0625,94102,276,593496000,-384043,3,391946332,-435476959,-251399861,109,2,-2,-1,15,9,1
-81,27,-976.699,-74.5098,-219.608,0.0015979,0.082558,-0.0111853,4759.42,-3329.15,-1505.64,29.0562,94099,276,593496200,-382800,3,391946332,-435476960,-251399861,109,1,-3,-1,14,9,1
-81,26,-980.583,-86.2745,-211.765,-0.0122505,0.0708401,-0.0133158,4684.67,-3329.15,-1457.48,29.0312,94090,277,593496600,-380314,3,391946333,-435476959,-251399861,109,1,-3,-1,14,9,1
-81,26,-976.699,-74.5098,-231.373,-0.00585895,0.0782969,-0.0133158,4572.55,-3483.84,-1601.98,29.0562,94099,276,593496800,-379071,3,391946333,-435476959,-251399861,109,1,-2,-1,15,9,1
-81,26,-980.583,-78.4314,-219.608,-0.00372843,0.0814927,-0.0197074,4759.42,-3290.48,-1553.81,29.0375,94090,277,593497200,-376586,3,391946333,-435476958,-251399861,109,0,-2,-1,14,9,1
-81,26,-972.816,-78.4314,-223.529,-0.00266316,0.0751011,-0.0133158,4647.3,-3290.48,-1505.64,29.0688,94120,276,593497400,-375343,3,391946333,-435476957,-251399860,110,0,-2,0,14,9,1
-81,26,-968.932,-78.4314,-219.608,-0.00798948,0.0697748,-0.01012,4609.93,-3445.17,-1553.81,29.025,94096,276,593497600,-374101,3,391946333,-435476957,-251399860,110,1,-2,-1,13,9,1
-81,25,-965.049,-74.5098,-215.686,-0.00692422,0.0793622,-0.0165116,4684.67,-3251.81,-1553.81,29.05,94099,277,593498000,-371615,3,391946333,-435476956,-251399859,110,3,-1,-1,16,9,1
-81,25,-980.583,-54.902,-215.686,0.00372843,0.0804275,-0.0207727,4684.67,-3290.48,-1505.64,29.0562,94105,276,593498200,-370372,3,391946334,-435476956,-251399859,110,2,-3,-2,15,9,1
-81,25,-957.282,-74.5098,-215.686,-0.000532632,0.0676443,-0.01012,4535.18,-3445.17,-1553.81,29.05,94099,277,593498600,-367886,3,391946333,-435476955,-251399859,110,1,-3,-1,15,9,1
-80,25,-968.932,-78.4314,-223.529,0.0015979,0.0782969,-0.0143811,4722.04,-3329.15,-1505.64,29.05,94093,276,593498800,-366643,3,391946334,-435476955,-251399859,110,2,-2,-1,15,9,1
-80,24,-968.932,-66.6667,-227.451,0.00266316,0.0782969,-0.0154463,4722.04,-3290.48,-1505.64,29.05,94102,276,593499000,-365400,3,391946333,-435476955,-251399858,110,2,-2,-2,15,9,1
-80,24,-976.699,-74.5098,-223.529,-0.00798948,0.0782969,-0.0165116,4609.93,-3406.5,-1505.64,29.05,94102,277,593499400,-362913,3,391946333,-435476954,-251399858,110,2,-3,-2,15,9,1
-80,23,-976.699,-78.4314,-231.373,0.000532632,0.0793622,-0.01012,4647.3,-3251.81,-1457.48,29.0562,94099,276,593499600,-361670,3,391946333,-435476954,-251399858,110,1,-3,0,14,9,1
-80,25,-968.932,-82.3529,-223.529,-0.00372843,0.0719054,-0.0186421,4684.67,-3251.81,-1505.64,29.0312,94099,277,593500000,-359183,3,391946332,-435476953,-251399858,110,2,-2,-2,15,9,1
-80,25,-980.583,-78.4314,-227.451,-0.00266316,0.0729706,-0.0197074,4609.93,-3445.17,-1553.81,29.0375,94102,276,593500000,-359183,3,391946332,-435476953,-251399858,110,2,-2,-2,15,9,1
-81,24,-968.932,-78.4314,-223.529,-0.0015979,0.0782969,-0.0197074,4759.42,-3290.48,-1505.64,29.0625,94096,276,593500400,-356697,3,391946332,-435476953,-251399857,110,1,-3,-1,14,9,1
-80,25,-976.699,-66.6667,-223.529,-0.0111853,0.0804275,-0.0154463,4684.67,-3290.48,-1553.81,29.0375,94096,277,593500800,-354211,3,391946331,-435476953,-251399857,110,0,-3,-1,14,9,1
-80,25,-972.816,-70.5882,-223.529,-0.0015979,0.0793622,-0.00479369,4572.55,-3406.5,-1601.98,29.025,94090,276,593501000,-352968,3,391946331,-435476953,-251399857,110,2,-2,0,15,9,1
-80,26,-980.583,-82.3529,-219.608,-0.000532632,0.0761664,-0.0133158,4722.04,-3290.48,-1553.81,29.05,94099,277,593501400,-350481,3,391946330,-435476953,-251399857,110,1,-2,-1,14,9,1
-81,25,-980.583,-74.5098,-211.765,0.000532632,0.0729706,-0.00585895,4684.67,-3290.48,-1505.64,29.05,94102,276,593501600,-349238,3,391946330,-435476953,-251399856,110,0,-3,0,14,9,1
-80,26,-968.932,-82.3529,-227.451,-0.00479369,0.0793622,-0.0143811,4609.93,-3406.5,-1553.81,29.0625,94099,276,593501800,-347995,3,391946329,-435476953,-251399855,110,0,-2,-1,13,9,1
-81,25,-976.699,-74.5098,-203.922,-0.00479369,0.0772317,-0.0229032,4722.04,-3329.15,-1505.64,29.05,94093,277,593502200,-345509,3,391946328,-435476953,-251399855,110,3,-2,-1,15,9,1
-81,25,-976.699,-74.5098,-227.451,-0.0015979,0.0793622,-0.0122505,4722.04,-3290.48,-1505.64,29.0562,94099,276,593502400,-344265,3,391946327,-435476953,-251399855,110,2,-2,-2,15,9,1
-81,25,-980.583,-70.5882,-231.373,-0.000532632,0.0740359,-0.01012,4647.3,-3406.5,-1601.98,29.05,94105,277,593502800,-341779,3,391946325,-435476952,-251399853,110,1,-3,-1,15,9,1
-81,25,-980.583,-66.6667,-223.529,-0.00692422,0.082558,-0.0154463,4684.67,-3367.82,-1457.48,29.0625,94114,276,593503000,-340535,3,391946325,-435476951,-251399853,110,2,-1,-1,16,9,1
-81,26,-968.932,-70.5882,-223.529,-0.000532632,0.0804275,-0.01012,4684.67,-3251.81,-1505.64,29.0375,94087,276,593503200,-339291,3,391946324,-435476951,-251399852,110,3,-1,-1,15,9,1
-81,26,-972.816,-82.3529,-231.373,-0.00692422,0.0814927,-0.0207727,4647.3,-3406.5,-1601.98,29.0562,94099,277,593503600,-336804,3,391946323,-435476949,-251399851,110,2,-2,0,15,9,1
-81,27,-980.583,-74.5098,-219.608,0.00372843,0.0761664,-0.0175769,4684.67,-3290.48,-1505.64,29.0562,94102,276,593503800,-335560,3,391946321,-435476948,-251399850,110,1,-2,-1,15,9,1
-81,27,-972.816,-78.4314,-227.451,-0.00692422,0.0697748,-0.0122505,4759.42,-3329.15,-1457.48,29.05,94096,277,593504200,-333073,3,391946320,-435476947,-251399849,111,2,-1,0,15,9,1
-81,28,-968.932,-86.2745,-231.373,-0.00372843,0.0751011,-0.0229032,4609.93,-3406.5,-1601.98,29.05,94102,276,593504400,-331829,3,391946318,-435476946,-251399848,111,0,-2,-1,16,9,1
-81,27,-980.583,-74.5098,-207.843,-0.0015979,0.0740359,-0.0154463,4684.67,-3367.82,-1505.64,29.0375,94096,277,593504600,-330586,3,391946317,-435476945,-251399847,111,1,-1,-1,15,9,1
-81,25,-984.466,-74.5098,-231.373,0.000532632,0.0804275,-0.0133158,4722.04,-3251.81,-1505.64,29.0562,94114,277,593505000,-328099,3,391946316,-435476943,-251399846,111,0,-2,0,14,9,1
-82,28,-972.816,-66.6667,-219.608,-0.00479369,0.0804275,-0.0218379,4609.93,-3483.84,-1601.98,29.05,94099,276,593505200,-326855,3,391946315,-435476941,-251399845,111,0,-1,-1,15,9,1
-81,27,-976.699,-82.3529,-223.529,-0.00905475,0.0772317,-0.0175769,4759.42,-3329.15,-1505.64,29.0688,94114,277,593505600,-324368,3,391946313,-435476939,-251399844,111,1,-2,-1,15,9,1
-81,26,-968.932,-74.5098,-192.157,-0.0122505,0.0719054,-0.0122505,4647.3,-3251.81,-1505.64,29.0375,94096,276,593505800,-323125,3,391946312,-435476937,-251399843,111,-1,-1,0,14,9,1
-81,27,-968.932,-78.4314,-231.373,-0.00479369,0.082558,-0.0154463,4609.93,-3406.5,-1553.81,29.0375,94096,276,593506000,-321881,3,391946311,-435476936,-251399843,111,-1,-1,0,13,9,1
-81,26,-968.932,-74.5098,-215.686,-0.01012,0.0761664,-0.0111853,4722.04,-3329.15,-1457.48,29.0688,94108,277,593506400,-319394,3,391946310,-435476934,-251399842,111,2,0,-1,15,9,1
-81,27,-972.816,-82.3529,-219.608,-0.00372843,0.0804275,-0.0111853,4722.04,-3251.81,-1457.48,29.0625,94092,276,593506600,-318151,3,391946309,-435476933,-251399842,111,1,-1,-1,15,9,1
-81,26,-976.699,-86.2745,-227.451,-0.0207727,0.0782969,-0.0175769,4572.55,-3445.17,-1553.81,29.0375,94102,277,593507000,-315663,3,391946308,-435476932,-251399842,111,0,-2,-1,15,9,1
-81,28,-972.816,-78.4314,-227.451,-0.00372843,0.0846885,-0.0133158,4684.67,-3251.81,-1553.81,29.0688,94105,277,593507200,-314420,3,391946308,-435476931,-251399841,111,1,-2,0,15,9,1
-81,28,-976.699,-74.5098,-223.529,-0.000532632,0.0772317,-0.0218379,4684.67,-3290.48,-1409.31,29.0688,94105,277,593507600,-311932,3,391946307,-435476929,-251399841,111,4,-2,-1,15,9,1
-82,27,-980.583,-70.5882,-215.686,-0.00905475,0.0782969,-0.0207727,4609.93,-3367.82,-1553.81,29.0625,94099,276,593507800,-310688,3,391946307,-435476928,-251399840,111,2,-2,-1,15,9,1
-81,28,-972.816,-70.5882,-219.608,-0.01012,0.0782969,-0.0154463,4722.04,-3406.5,-1457.48,29.0625,94096,276,593508000,-309444,3,391946306,-435476928,-251399840,111,1,-2,-1,14,9,1
-81,26,-980.583,-82.3529,-231.373,-0.00479369,0.0729706,-0.0175769,4684.67,-3329.15,-1505.64,29.0812,94098,277,593508400,-306956,3,391946305,-435476927,-251399840,111,2,-1,-1,15,9,1
-81,26,-976.699,-86.2745,-223.529,-0.00479369,0.0740359,-0.01012,4572.55,-3406.5,-1553.81,29.0562,94096,277,593508600,-305712,3,391946304,-435476927,-251399840,111,0,-2,-1,15,9,1
-81,24,-976.699,-78.4314,-219.608,-0.00798948,0.066579,-0.0197074,4684.67,-3329.15,-1409.31,29.0562,94102,277,593509000,-303225,3,391946303,-435476926,-251399839,111,1,-1,0,14,9,1
-81,27,-976.699,-74.5098,-227.451,-0.00585895,0.0751011,-0.0186421,4684.67,-3290.48,-1553.81,29.0562,94099,276,593509200,-301981,3,391946303,-435476926,-251399839,111,0,-1,-1,15,9,1
-81,25,-968.932,-82.3529,-227.451,-0.00692422,0.0804275,-0.00905475,4609.93,-3483.84,-1601.98,29.0812,94098,276,593509400,-300737,3,391946302,-435476925,-251399838,111,0,-2,0,12,9,1
-81,27,-980.583,-66.6667,-215.686,0.00372843,0.0782969,-0.0165116,4722.04,-3329.15,-1457.48,29.0312,94105,277,593509800,-298250,3,391946301,-435476924,-251399839,111,1,-1,-1,15,9,1
-81,24,-976.699,-78.4314,-215.686,-0.00479369,0.082558,-0.0239685,4684.67,-3251.81,-1457.48,29.05,94108,277,593510000,-297006,3,391946301,-435476924,-251399839,111,-1,-2,0,13,9,1
-82,27,-976.699,-78.4314,-235.294,0.00372843,0.0782969,-0.0122505,4609.93,-3445.17,-1601.98,29.05,94096,277,593510400,-294519,3,391946300,-435476924,-251399839,111,1,0,-1,15,9,1
-82,28,-972.816,-74.5098,-219.608,-0.00905475,0.0761664,-0.0133158,4722.04,-3329.15,-1457.48,29.05,94096,276,593510600,-293275,3,391946300,-435476923,-251399838,111,2,0,-1,15,9,1
-81,28,-972.816,-74.5098,-227.451,-0.00266316,0.0804275,-0.0143811,4722.04,-3329.15,-1505.64,29.0562,94096,276,593510800,-292031,3,391946299,-435476923,-251399838,111,1,-2,-1,15,9,1
-82,26,-976.699,-86.2745,-211.765,-0.00905475,0.0719054,-0.0154463,4609.93,-3406.5,-1553.81,29.05,94099,277,593511200,-289543,3,391946300,-435476923,-251399838,111,1,-2,-1,14,9,1
-82,27,-976.699,-74.5098,-223.529,-0.00479369,0.0740359,-0.0111853,4684.67,-3367.82,-1505.64,29.0688,94105,277,593511400,-288299,3,391946299,-435476923,-251399838,111,1,-2,-2,15,9,1
-82,28,-980.583,-82.3529,-219.608,-0.00692422,0.0719054,-0.0154463,4722.04,-3290.48,-1505.64,29.0375,94096,277,593511800,-285810,3,391946299,-435476922,-251399838,111,3,-1,-2,15,9,1
-81,25,-980.583,-62.7451,-223.529,-0.00798948,0.0804275,-0.01012,4609.93,-3406.5,-1505.64,29.05,94108,276,593512000,-284566,3,391946299,-435476922,-251399838,111,2,-2,-1,15,9,1
-81,25,-980.583,-82.3529,-219.608,-0.00905475,0.0740359,-0.00798948,4684.67,-3290.48,-1457.48,29.05,94096,276,593512200,-283322,3,391946299,-435476923,-251399838,111,1,-2,-1,15,9,1
